,Location_code,PRECIP,PRESSUREAVG,PRESSUREMAX,PRESSUREMIN,RELHUM10MAVG,RELHUM10MMAX,RELHUM10MMIN,RELHUM2MAVG,RELHUM2MMAX,RELHUM2MMIN,SLPAVG,SOILEC10CM,SOILEC20CM,SOILEC50CM,SOILEC5CM,SOILKA10CM,SOILKA20CM,SOILKA50CM,SOILKA5CM,SOILPA10CM,SOILPA20CM,SOILPA50CM,SOILPA5CM,SOILTMP10AVG,SOILTMP10AVG655,SOILTMP10MAX,SOILTMP10MIN,SOILTMP20AVG655,SOILTMP50AVG655,SOILTMP5AVG,SOILTMP5AVG655,SOILTMP5MAX,SOILTMP5MIN,SOILVR10CM,SOILVR20CM,SOILVR50CM,SOILVR5CM,SR,SRAVG,STATION,TEMP10MAVG,TEMP10MMAX,TEMP10MMIN,TEMP2MAVG,TEMP2MMAX,TEMP2MMIN,TIMESTAMP,VPDEFAVG,VWC10CM,VWC20CM,VWC50CM,VWC5CM,WDIR10M,WDIR10MSTD,WDIR2M,WDIR2MSTD,WSPD10MAVG,WSPD10MMAX,WSPD2MAVG,WSPD2MMAX
431,NitSulfur_Topeka,0.0,98.5,98.66,98.28,,,,74.68,93.76,44.61,101.65,,,,,,,,,,,,,22.41,,27.21,18.51,,,22.25,,28.31,17.45,,,,,23.02,266.46,Silver Lake,,,,17.86,25.26,10.93,2018-09-10,0.64,,,,,,,69.56,57.0,,,0.89,4.7
432,NitSulfur_Topeka,0.0,98.51,98.7,98.37,,,,75.3,94.54,46.9,101.67,,,,,,,,,,,,,22.52,,27.32,18.68,,,22.45,,28.54,17.74,,,,,22.54,260.88,Silver Lake,,,,18.43,25.87,11.41,2018-09-11,0.67,,,,,,,171.7,45.55,,,0.76,5.51
433,NitSulfur_Topeka,0.0,98.56,98.75,98.39,,,,68.68,93.82,42.23,101.7,,,,,,,,,,,,,22.52,,26.69,18.91,,,22.43,,27.68,17.96,,,,,22.25,257.48,Silver Lake,,,,20.67,27.08,12.48,2018-09-12,0.92,,,,,,,163.98,39.95,,,1.66,7.57
434,NitSulfur_Topeka,0.0,98.59,98.78,98.43,,,,68.02,90.51,41.28,101.71,,,,,,,,,,,,,23.16,,27.22,19.56,,,23.17,,28.28,18.74,,,,,20.55,237.86,Silver Lake,,,,21.92,27.83,15.04,2018-09-13,0.95,,,,,,,137.52,41.08,,,1.51,6.94
435,NitSulfur_Topeka,0.0,98.55,98.68,98.41,,,,79.07,88.92,64.12,101.66,,,,,,,,,,,,,23.24,,25.62,21.26,,,23.21,,26.36,20.71,,,,,10.02,115.97,Silver Lake,,,,22.49,26.42,19.15,2018-09-14,0.6,,,,,,,156.78,29.3,,,1.94,6.66
436,NitSulfur_Topeka,0.0,98.6,98.75,98.5,,,,69.84,91.29,44.25,101.69,,,,,,,,,,,,,24.93,,29.41,21.4,,,25.23,,30.83,20.93,,,,,21.83,252.63,Silver Lake,,,,25.42,31.87,18.81,2018-09-15,1.14,,,,,,,153.87,44.37,,,1.54,7.04
437,NitSulfur_Topeka,0.0,98.71,98.92,98.54,,,,66.8,93.48,31.65,101.79,,,,,,,,,,,,,26.08,,31.1,22.11,,,26.37,,32.63,21.53,,,,,21.69,251.05,Silver Lake,,,,25.09,33.62,17.54,2018-09-16,1.35,,,,,,,104.59,41.4,,,0.71,5.64
438,NitSulfur_Topeka,0.0,98.46,98.67,98.21,,,,65.15,93.01,32.4,101.54,,,,,,,,,,,,,25.84,,30.14,22.16,,,26.03,,31.56,21.46,,,,,20.78,240.48,Silver Lake,,,,24.4,32.0,16.19,2018-09-17,1.32,,,,,,,149.42,51.48,,,1.02,6.37
439,NitSulfur_Topeka,0.0,98.24,98.39,98.08,,,,62.88,88.31,43.03,101.31,,,,,,,,,,,,,26.31,,30.37,23.01,,,26.6,,31.75,22.5,,,,,19.75,228.59,Silver Lake,,,,26.15,32.68,18.28,2018-09-18,1.44,,,,,,,156.2,56.48,,,1.49,6.21
440,NitSulfur_Topeka,0.0,98.1,98.27,97.83,,,,57.5,85.19,33.28,101.13,,,,,,,,,,,,,27.1,,30.77,24.14,,,27.47,,32.27,23.77,,,,,20.34,235.44,Silver Lake,,,,28.26,34.58,21.17,2018-09-19,1.81,,,,,,,181.63,47.19,,,1.83,7.08
441,NitSulfur_Topeka,0.0,97.99,98.19,97.78,,,,58.09,78.15,34.97,101.02,,,,,,,,,,,,,27.63,,31.5,24.76,,,28.04,,33.08,24.45,,,,,19.72,228.26,Silver Lake,,,,28.31,34.1,23.25,2018-09-20,1.76,,,,,,,176.07,25.92,,,2.45,8.7
442,NitSulfur_Topeka,1.27,97.86,98.25,97.51,,,,58.14,89.25,32.87,100.89,,,,,,,,,,,,,27.42,,30.72,24.84,,,27.72,,32.12,24.46,,,,,20.15,233.17,Silver Lake,,,,27.52,33.36,20.51,2018-09-21,1.7,,,,,,,194.19,38.81,,,3.23,12.27
443,NitSulfur_Topeka,2.03,98.93,99.38,98.18,,,,71.6,91.08,48.31,102.08,,,,,,,,,,,,,23.27,,26.58,19.94,,,22.57,,26.15,18.57,,,,,9.89,114.44,Silver Lake,,,,17.49,20.71,9.65,2018-09-22,0.58,,,,,,,348.59,54.99,,,2.02,8.04
444,NitSulfur_Topeka,0.25,99.05,99.38,98.67,,,,66.99,93.89,28.15,102.28,,,,,,,,,,,,,21.27,,26.77,16.91,,,20.89,,28.1,15.45,,,,,22.2,256.95,Silver Lake,,,,14.3,23.92,6.15,2018-09-23,0.73,,,,,,,97.95,52.96,,,0.78,4.21
445,NitSulfur_Topeka,0.0,98.48,98.73,98.21,,,,66.97,94.3,31.53,101.67,,,,,,,,,,,,,21.85,,27.24,17.38,,,21.73,,28.72,16.19,,,,,21.55,249.42,Silver Lake,,,,17.5,27.02,6.83,2018-09-24,0.9,,,,,,,119.3,41.18,,,0.99,5.17
446,NitSulfur_Topeka,0.0,98.05,98.28,97.78,,,,73.4,93.86,51.44,101.18,,,,,,,,,,,,,22.55,,26.26,19.44,,,22.58,,27.55,18.62,,,,,15.1,174.78,Silver Lake,,,,20.14,26.08,11.27,2018-09-25,0.73,,,,,,,153.7,42.18,,,1.58,6.68
447,NitSulfur_Topeka,0.0,98.34,99.06,97.92,,,,78.65,93.62,57.93,101.47,,,,,,,,,,,,,21.75,,23.34,18.96,,,21.43,,23.89,17.77,,,,,7.31,84.58,Silver Lake,,,,17.69,25.07,8.18,2018-09-26,0.45,,,,,,,274.99,80.57,,,1.98,9.68
448,NitSulfur_Topeka,0.0,99.13,99.49,98.89,,,,63.67,94.57,19.48,102.38,,,,,,,,,,,,,19.3,,23.53,16.27,,,18.79,,24.38,15.0,,,,,17.04,197.22,Silver Lake,,,,12.39,22.03,4.92,2018-09-27,0.72,,,,,,,298.58,65.86,,,1.03,6.55
449,NitSulfur_Topeka,0.0,98.48,98.93,98.14,,,,52.11,88.32,24.15,101.69,,,,,,,,,,,,,19.38,,24.05,15.61,,,19.12,,25.26,14.39,,,,,20.17,233.48,Silver Lake,,,,15.76,24.33,4.58,2018-09-28,1.02,,,,,,,191.09,40.17,,,1.48,6.86
450,NitSulfur_Topeka,2.03,98.99,99.38,98.38,,,,61.77,89.95,35.49,102.21,,,,,,,,,,,,,19.17,,22.23,16.48,,,18.84,,22.99,15.45,,,,,15.21,176.02,Silver Lake,,,,12.76,19.49,6.83,2018-09-29,0.63,,,,,,,39.03,49.57,,,2.54,8.51
451,NitSulfur_Topeka,3.3,98.86,99.39,98.48,,,,80.85,92.26,65.01,102.1,,,,,,,,,,,,,17.75,,19.23,15.78,,,17.38,,19.35,14.82,,,,,5.72,66.19,Silver Lake,,,,14.43,20.71,7.71,2018-09-30,0.36,,,,,,,120.16,45.42,,,1.75,6.17
452,NitSulfur_Topeka,0.0,98.65,98.81,98.51,,,,79.98,87.99,60.54,101.78,,,,,,,,,,,,,20.32,,22.01,18.92,,,20.45,,22.61,18.79,,,,,4.71,54.47,Silver Lake,,,,20.67,24.87,17.13,2018-10-01,0.51,,,,,,,150.65,60.11,,,1.81,7.47
453,NitSulfur_Topeka,0.0,98.64,98.78,98.39,,,,78.6,90.57,57.69,101.77,,,,,,,,,,,,,20.95,,23.54,19.31,,,21.05,,24.46,19.01,,,,,10.31,119.32,Silver Lake,,,,20.48,28.12,12.96,2018-10-02,0.58,,,,,,,174.24,87.85,,,2.21,8.19
454,NitSulfur_Topeka,0.0,98.44,98.75,98.05,,,,71.59,91.92,44.45,101.58,,,,,,,,,,,,,21.39,,24.97,18.25,,,21.62,,26.2,17.69,,,,,15.75,182.32,Silver Lake,,,,21.76,30.79,12.22,2018-10-03,0.98,,,,,,,165.27,58.28,,,2.13,7.96
